Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,protein localization to membrane raft (GO:1903044),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,RFTN1
GO_Biological_Process_2021,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SNF8
GO_Biological_Process_2021,pyrimidine nucleobase biosynthetic process (GO:0019856),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,DHODH
GO_Biological_Process_2021,pyrimidine nucleoside transport (GO:0015864),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC28A3
GO_Biological_Process_2021,pyrimidine nucleotide metabolic process (GO:0006220),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,ENPP3
GO_Biological_Process_2021,R-loop disassembly (GO:0062176),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SIRT7
GO_Biological_Process_2021,reelin-mediated signaling pathway (GO:0038026),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,STAT5A
GO_Biological_Process_2021,regulation of antifungal innate immune response (GO:1905034),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,PLA2G5
GO_Biological_Process_2021,regulation of catecholamine uptake involved in synaptic transmission (GO:0051940),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,TOR1A
GO_Biological_Process_2021,regulation of chloride transport (GO:2001225),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,ATP8B1
GO_Biological_Process_2021,regulation of chromosome separation (GO:1905818),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,PLSCR1
GO_Biological_Process_2021,regulation of circadian sleep/wake cycle (GO:0042749),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,PTGDS
GO_Biological_Process_2021,regulation of germinal center formation (GO:0002634),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,TNFAIP3
GO_Biological_Process_2021,regulation of guanylate cyclase activity (GO:0031282),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,GUCA1A
GO_Biological_Process_2021,regulation of histone H4-K16 acetylation (GO:2000618),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,BRCA1
GO_Biological_Process_2021,regulation of homophilic cell adhesion (GO:1903385),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,CEACAM1
GO_Biological_Process_2021,regulation of hormone metabolic process (GO:0032350),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,STC2
GO_Biological_Process_2021,regulation of inositol trisphosphate biosynthetic process (GO:0032960),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,PTK2B
GO_Biological_Process_2021,regulation of intracellular cholesterol transport (GO:0032383),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,NUS1
GO_Biological_Process_2021,regulation of inward rectifier potassium channel activity (GO:1901979),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,KCNE2
GO_Biological_Process_2021,regulation of metaphase plate congression (GO:0090235),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SPAG5
GO_Biological_Process_2021,regulation of miRNA catabolic process (GO:2000625),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,ZC3H12A
GO_Biological_Process_2021,regulation of neutrophil degranulation (GO:0043313),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,CD177
GO_Biological_Process_2021,regulation of plasma membrane organization (GO:1903729),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SYTL4
GO_Biological_Process_2021,regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,HIP1R
GO_Biological_Process_2021,regulation of respiratory burst involved in inflammatory response (GO:0060264),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,LBP
GO_Biological_Process_2021,regulation of sequestering of zinc ion (GO:0061088),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC30A2
GO_Biological_Process_2021,regulation of sodium:proton antiporter activity (GO:0032415),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,DRD4
GO_Biological_Process_2021,regulation of synaptic vesicle priming (GO:0010807),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,UNC13B
GO_Biological_Process_2021,regulation of systemic arterial blood pressure by endothelin (GO:0003100),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,EDN1
GO_Biological_Process_2021,regulation of T-helper 1 cell cytokine production (GO:2000554),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,IL18R1
GO_Biological_Process_2021,regulation of vascular associated smooth muscle contraction (GO:0003056),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,DOCK5
GO_Biological_Process_2021,response to acetylcholine (GO:1905144),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,CHRNB2
GO_Biological_Process_2021,response to cGMP (GO:0070305),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,HCN2
GO_Biological_Process_2021,response to cocaine (GO:0042220),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,CHRNB2
GO_Biological_Process_2021,response to fructose (GO:0009750),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,XBP1
GO_Biological_Process_2021,response to salt stress (GO:0009651),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,TNF
GO_Biological_Process_2021,ribosome localization (GO:0033750),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,LSG1
GO_Biological_Process_2021,RNA import into mitochondrion (GO:0035927),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,TST
GO_Biological_Process_2021,rRNA transport (GO:0051029),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,TST
GO_Biological_Process_2021,Schwann cell differentiation (GO:0014037),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,ERBB3
GO_Biological_Process_2021,serotonin metabolic process (GO:0042428),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,TPH1
GO_Biological_Process_2021,serotonin transport (GO:0006837),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC29A4
GO_Biological_Process_2021,serotonin uptake (GO:0051610),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC29A4
GO_Biological_Process_2021,sialic acid transport (GO:0015739),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC17A5
GO_Biological_Process_2021,stress granule disassembly (GO:0035617),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,DYRK3
GO_Biological_Process_2021,thorax and anterior abdomen determination (GO:0007356),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,BASP1
GO_Biological_Process_2021,toll-like receptor 2 signaling pathway (GO:0034134),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,PIK3AP1
GO_Biological_Process_2021,tonic smooth muscle contraction (GO:0014820),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,EDN1
GO_Biological_Process_2021,tryptophan catabolic process to kynurenine (GO:0019441),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,IDO1
GO_Biological_Process_2021,ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,EDEM2
GO_Biological_Process_2021,urate transport (GO:0015747),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC22A13
GO_Biological_Process_2021,uridine transport (GO:0015862),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,SLC28A3
GO_Biological_Process_2021,xylulose 5-phosphate biosynthetic process (GO:1901159),1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,DCXR
GO_Biological_Process_2021,"zygotic determination of anterior/posterior axis, embryo (GO:0007354)",1/5,0.5339706299645512,0.9999962117088588,0,0,1.515718827269516,0.9509838816352514,BASP1
GO_Biological_Process_2021,B cell receptor signaling pathway (GO:0050853),5/34,0.5378236152883255,0.9999962117088588,0,0,1.0452776795189247,0.6483069570092415,TEC;NFAM1;RFTN1;BLNK;PLCG2
GO_Biological_Process_2021,cardiac muscle contraction (GO:0060048),5/34,0.5378236152883255,0.9999962117088588,0,0,1.0452776795189247,0.6483069570092415,KCNH2;MYLK2;TNNC1;KCNQ1;ATP1B1
GO_Biological_Process_2021,central nervous system neuron differentiation (GO:0021953),5/34,0.5378236152883255,0.9999962117088588,0,0,1.0452776795189247,0.6483069570092415,SPOCK1;FAIM2;FOXN4;PROX1;MDGA2
GO_Biological_Process_2021,protein localization to chromosome (GO:0034502),5/34,0.5378236152883255,0.9999962117088588,0,0,1.0452776795189247,0.6483069570092415,RB1;BOD1;HASPIN;CENPA;ESR1
GO_Biological_Process_2021,regulation of keratinocyte differentiation (GO:0045616),5/34,0.5378236152883255,0.9999962117088588,0,0,1.0452776795189247,0.6483069570092415,PRKCH;VDR;REG3G;TRIM16;AQP3
GO_Biological_Process_2021,regulation of transmembrane transport (GO:0034762),5/34,0.5378236152883255,0.9999962117088588,0,0,1.0452776795189247,0.6483069570092415,OCLN;KCNJ11;FFAR4;KCNJ15;NEDD4L
GO_Biological_Process_2021,macroautophagy (GO:0016236),17/120,0.5391375538290237,0.9999962117088588,0,0,1.0005518287951165,0.6181254500201177,TSG101;PRKAA2;HDAC10;VPS33A;SNF8;TCIRG1;VPS37B;ATG13;VAMP8;CLN3;LIX1;ULK3;PLEKHM1;MVB12A;UBQLN1;PGAM5;SNAP29
GO_Biological_Process_2021,regulation of signal transduction by p53 class mediator (GO:1901796),22/156,0.5433878437416209,0.9999962117088588,0,0,0.9952408774632178,0.6070292120736059,PRR5;BLM;RMI2;RFC4;PRKAA2;TAF10;USP2;BRCA1;CHD3;AURKB;AURKA;HIPK2;TPX2;MAPK11;BRIP1;EXO1;CHEK1;CDK1;DNA2;TOPBP1;CDK5RAP3;RAD9A
GO_Biological_Process_2021,bile acid biosynthetic process (GO:0006699),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,OSBPL7;OSBPL2;ABCB11;SLC27A2
GO_Biological_Process_2021,melanosome organization (GO:0032438),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,PMEL;TRAPPC6A;BLOC1S2;SHROOM2
GO_Biological_Process_2021,negative regulation of cation channel activity (GO:2001258),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,KCNE3;UBQLN1;GNB5;DRD4
GO_Biological_Process_2021,negative regulation of endothelial cell apoptotic process (GO:2000352),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,FGB;ANGPT1;TNFAIP3;PAK4
GO_Biological_Process_2021,negative regulation of insulin receptor signaling pathway (GO:0046627),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,GRB7;GRB10;PRKCZ;SLC27A4
GO_Biological_Process_2021,negative regulation of plasma membrane bounded cell projection assembly (GO:0120033),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,ODF2L;TBC1D30;TACSTD2;PLXNB3
GO_Biological_Process_2021,peptide hormone secretion (GO:0030072),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,RIMS2;EDN1;ANXA1;FFAR4
GO_Biological_Process_2021,positive regulation of erythrocyte differentiation (GO:0045648),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,FAM210B;STAT5B;MAPK11;ABCB10
GO_Biological_Process_2021,release of sequestered calcium ion into cytosol (GO:0051209),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,PLCG2;ITPR2;ITPR3;SLC8B1
GO_Biological_Process_2021,response to glucocorticoid (GO:0051384),4/27,0.5442099069006883,0.9999962117088588,0,0,1.0543632002951848,0.64149592009776,IL1RN;ANXA1;GOT1;TNF
GO_Biological_Process_2021,positive regulation of stress-activated MAPK cascade (GO:0032874),14/99,0.5460767426682813,0.9999962117088588,0,0,0.9984636579969106,0.6040662783806565,UNC5CL;TNFRSF19;CARD9;NOD2;RASGRP1;EDA2R;TIRAP;HIPK2;MFHAS1;TRAF4;TRAF6;ZC3H12A;PTK2B;XDH
GO_Biological_Process_2021,protein-containing complex disassembly (GO:0032984),8/56,0.5474184548880738,0.9999962117088588,0,0,1.0103871576959396,0.6088004656033322,VAMP8;CLN3;TSG101;LIX1;VPS33A;UBQLN1;SNAP29;PPP1CA
GO_Biological_Process_2021,mitotic cytokinesis (GO:0000281),7/49,0.5520898114852487,0.9999962117088588,0,0,1.0103834808259586,0.6002127941056554,ESPL1;RACGAP1;NUSAP1;JTB;ECT2;CENPA;CEP55
GO_Biological_Process_2021,negative regulation of catabolic process (GO:0009895),7/49,0.5520898114852487,0.9999962117088588,0,0,1.0103834808259586,0.6002127941056554,ALK;CST3;MAD2L2;CIDEA;NUPR1;TNF;FBP1
GO_Biological_Process_2021,regulation of cellular localization (GO:0060341),7/49,0.5520898114852487,0.9999962117088588,0,0,1.0103834808259586,0.6002127941056554,LYN;PARD6B;SPAG5;FES;WWC1;TRIM46;REEP6
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),24/171,0.5523642095616988,0.9999962117088588,0,0,0.9896505610791324,0.5874047651928169,UNC5CL;NDFIP2;TICAM2;TFRC;SLC20A1;TNFRSF19;CARD9;NOD2;ATP2C1;TNF;EDA2R;TIRAP;BST2;TRIM6;UBD;TRAF6;TRIM68;TRIM14;FADD;TLR6;ECT2;TMEM9B;TMED4;LTF
GO_Biological_Process_2021,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,TLR4;CD55;IL18BP
GO_Biological_Process_2021,cellular response to interferon-beta (GO:0035458),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,TRIM6;CDC34;ACOD1
GO_Biological_Process_2021,cellular response to misfolded protein (GO:0071218),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,TOR1A;AUP1;RNF5
GO_Biological_Process_2021,cellular response to nitrogen compound (GO:1901699),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,BLM;DDI2;TIMELESS
GO_Biological_Process_2021,establishment of epithelial cell polarity (GO:0090162),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,CAMSAP3;SYNE4;SIPA1L3
GO_Biological_Process_2021,folic acid-containing compound metabolic process (GO:0006760),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,ALDH1L1;SHMT1;FOLR2
GO_Biological_Process_2021,glucose transmembrane transport (GO:1904659),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,SLC2A9;SORT1;SLC5A1
GO_Biological_Process_2021,granulocyte differentiation (GO:0030851),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,CSF3;JAGN1;E2F1
GO_Biological_Process_2021,mesoderm development (GO:0007498),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,HCK;TCF15;IKZF1
GO_Biological_Process_2021,myeloid cell development (GO:0061515),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,ALAS2;ABCB10;KIT
GO_Biological_Process_2021,negative regulation of osteoclast differentiation (GO:0045671),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,TLR4;TLR3;LTF
GO_Biological_Process_2021,negative regulation of viral life cycle (GO:1903901),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,BST2;TRIM15;LY6E
GO_Biological_Process_2021,nucleobase-containing compound biosynthetic process (GO:0034654),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,POLD3;TYMS;ADA
GO_Biological_Process_2021,positive regulation of embryonic development (GO:0040019),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,TENM4;TLE6;WNT4
GO_Biological_Process_2021,positive regulation of interferon-alpha production (GO:0032727),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,IFIH1;TLR4;TLR3
GO_Biological_Process_2021,production of small RNA involved in gene silencing by RNA (GO:0070918),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,ZC3H7A;SPOUT1;MRPL44
GO_Biological_Process_2021,regulation of acute inflammatory response (GO:0002673),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,PLA2G2D;ADAM8;PTGES
GO_Biological_Process_2021,regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),3/20,0.5532892145844103,0.9999962117088588,0,0,1.0698646372652985,0.6332255139678782,CREB3L1;APLN;SULF2
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),44/314,0.5550546558348433,0.9999962117088588,0,0,0.9877145438121048,0.5814563819798875,FEN1;BLM;ALAS2;RPLP1;MRPS12;GCNT1;BRCA1;MRPL34;TYMS;MRPL41;POLD3;BRIP1;EXO1;CHEK1;PCLAF;E2F1;POLR2E;EIF4EBP2;CLSPN;MRPL9;TOPBP1;POLE;RMI2;RFC4;PABPC4;MRPS18B;DONSON;MRPS18A;MRPL28;MRPS21;CDC6;MRPL43;TICRR;FAM111A;SARS1;DBF4;TIMELESS;CDK1;MCM3;MCM5;DNA2;MCM6;RAD9A;MCM2
GO_Biological_Process_2021,activation of protein kinase activity (GO:0032147),16/114,0.5563131162048034,0.9999962117088588,0,0,0.9896799628942486,0.5803720673233228,PRR5;CALCA;ANGPT1;TNFSF15;PRLR;TIRAP;TOM1L1;TPX2;TRAF6;PTK2B;CLSPN;TLR6;ECT2;CARD14;TLR3;PAK4
GO_Biological_Process_2021,regulation of chemokine production (GO:0032642),6/42,0.5577640362744102,0.9999962117088588,0,0,1.0103798065581504,0.5898792112898031,SIGIRR;AIRE;LPL;TNF;TLR4;TLR3
GO_Biological_Process_2021,neuron development (GO:0048666),20/143,0.5605573782763159,0.9999962117088588,0,0,0.9856133411974234,0.5704963332287324,RB1;LYN;ALK;CNTNAP2;XBP1;ATP8A2;TOR1A;SLC44A4;UNC5A;TENM4;EPHA8;RASGRF1;BICDL1;PPP1R9A;EHD1;UGCG;RP1;BLOC1S2;TBC1D24;STX3
GO_Biological_Process_2021,protein-DNA complex assembly (GO:0065004),20/143,0.5605573782763159,0.9999962117088588,0,0,0.9856133411974234,0.5704963332287324,H2BC9;NAA60;CDT1;CENPV;GMNN;CDC6;PSMB8;PSMB9;H2BC13;CHAF1B;H2BC14;CHAF1A;H2BC15;RAD51;H2BC11;MCM3;MCM5;PADI4;MCM6;MCM2
GO_Biological_Process_2021,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),9/64,0.5634786335002375,0.9999962117088588,0,0,0.9919621292628732,0.569015133156906,H2BC11;CXCL1;DEFB1;REG3G;CXCL3;PGLYRP1;CXCL2;CXCL5;LTF
GO_Biological_Process_2021,negative regulation of cell cycle process (GO:0010948),9/64,0.5634786335002375,0.9999962117088588,0,0,0.9919621292628732,0.569015133156906,TOM1L1;RAD51;ESPL1;NME6;CHEK1;E2F1;NEK2;BRCA1;AURKB
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),9/64,0.5634786335002375,0.9999962117088588,0,0,0.9919621292628732,0.569015133156906,CREB3;XBP1;SELENOS;ARMC10;CREB3L1;TXNDC12;TMBIM6;CLU;BCL2L1
GO_Biological_Process_2021,pre-replicative complex assembly (GO:0036388),9/64,0.5634786335002375,0.9999962117088588,0,0,0.9919621292628732,0.569015133156906,CDT1;GMNN;MCM3;MCM5;MCM6;CDC6;PSMB8;MCM2;PSMB9
GO_Biological_Process_2021,negative regulation of organelle assembly (GO:1902116),5/35,0.564905756558039,0.9999962117088588,0,0,1.0103761348897535,0.5770221372119666,ODF2L;SCFD1;TBC1D30;BRCA1;NUPR1
GO_Biological_Process_2021,regulation of lipid biosynthetic process (GO:0046890),5/35,0.564905756558039,0.9999962117088588,0,0,1.0103761348897535,0.5770221372119666,C3;CEACAM1;PRKAA2;FITM2;THRSP
GO_Biological_Process_2021,regulation of T cell receptor signaling pathway (GO:0050856),5/35,0.564905756558039,0.9999962117088588,0,0,1.0103761348897535,0.5770221372119666,LGALS3;CEACAM1;PTPN22;KCNN4;NECTIN2
GO_Biological_Process_2021,AMP metabolic process (GO:0046033),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,NUDT2;XDH
GO_Biological_Process_2021,antifungal innate immune response (GO:0061760),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,CARD9;PLCG2
GO_Biological_Process_2021,cellular biogenic amine metabolic process (GO:0006576),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,SLC29A4;HNMT
GO_Biological_Process_2021,chromatin organization involved in regulation of transcription (GO:0034401),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,ZMIZ2;CHEK1
GO_Biological_Process_2021,cranial nerve development (GO:0021545),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,CHRNB2;ERBB3
GO_Biological_Process_2021,lipid oxidation (GO:0034440),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,ACOX1;ALOX15
GO_Biological_Process_2021,macrophage activation involved in immune response (GO:0002281),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,PLCG2;LBP
GO_Biological_Process_2021,mitochondrial outer membrane permeabilization (GO:0097345),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,BLOC1S2;BMF
GO_Biological_Process_2021,negative regulation by host of viral transcription (GO:0043922),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,CCL5;POU2F3
GO_Biological_Process_2021,negative regulation of alcohol biosynthetic process (GO:1902931),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,ERLIN1;SCAP
GO_Biological_Process_2021,negative regulation of autophagosome assembly (GO:1902902),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,SCFD1;NUPR1
GO_Biological_Process_2021,negative regulation of cell morphogenesis involved in differentiation (GO:0010771),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,TACSTD2;MELTF
GO_Biological_Process_2021,negative regulation of cellular senescence (GO:2000773),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,CDK6;RBL1
GO_Biological_Process_2021,negative regulation of epidermal growth factor-activated receptor activity (GO:0007175),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,TSG101;CBLC
GO_Biological_Process_2021,negative regulation of gluconeogenesis (GO:0045721),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,PGP;ERFE
GO_Biological_Process_2021,negative regulation of hippo signaling (GO:0035331),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,WWC1;SHANK2
GO_Biological_Process_2021,negative regulation of locomotion (GO:0040013),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,FRMD5;TACSTD2
GO_Biological_Process_2021,negative regulation of macromolecule biosynthetic process (GO:0010558),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,EDN1;SELENOS
GO_Biological_Process_2021,negative regulation of macrophage derived foam cell differentiation (GO:0010745),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,NFKBIA;ABCG1
GO_Biological_Process_2021,negative regulation of myotube differentiation (GO:0010832),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,XBP1;BHLHA15
GO_Biological_Process_2021,negative regulation of nucleocytoplasmic transport (GO:0046823),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,UFM1;MDFIC
GO_Biological_Process_2021,negative regulation of reactive oxygen species biosynthetic process (GO:1903427),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,ABCB7;MPV17L
GO_Biological_Process_2021,negative regulation of substrate adhesion-dependent cell spreading (GO:1900025),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,TACSTD2;MELTF
GO_Biological_Process_2021,plasma membrane repair (GO:0001778),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,SYTL4;SYT7
GO_Biological_Process_2021,polyamine metabolic process (GO:0006595),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,HDAC10;SMOX
GO_Biological_Process_2021,positive regulation of calcium ion import (GO:0090280),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,LGALS3;STC1
GO_Biological_Process_2021,positive regulation of calcium ion-dependent exocytosis (GO:0045956),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,SCAMP5;DOC2B
GO_Biological_Process_2021,"positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)",2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,ZBTB7B;CD55
GO_Biological_Process_2021,positive regulation of heterochromatin assembly (GO:0031453),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,DNMT1;RESF1
GO_Biological_Process_2021,positive regulation of neuron migration (GO:2001224),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,SHTN1;KIF20B
GO_Biological_Process_2021,positive regulation of sodium ion transport (GO:0010765),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,PKP2;PRSS8
GO_Biological_Process_2021,positive regulation of vascular endothelial cell proliferation (GO:1905564),2/13,0.5680433997235813,0.9999962117088588,0,0,1.102280758111147,0.6234031004907644,IGF2;APLN
