GeneID,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
74165,Fbxl22,615.5090328937202,-4.090839770015494,0.31972680457964886,-12.794797656686313,1.7530848442028577e-37,3.8488458548160996e-36
74168,Zdhhc16,279.1091109329278,0.7145229803593963,0.12987755660424496,5.50151234009312,3.765472528505754e-08,1.3511527563846672e-07
74179,1700030A11Rik,1.3870872899789193,3.1562272843584593,1.4192597675590553,2.2238545448144182,0.026158232177901686,0.04170622999821825
74182,Gpcpd1,896.3788649160693,1.1281108271925855,0.10910941411724338,10.339262073026765,4.681282689480931e-25,5.768597567096352e-24
74183,Perm1,110.60101393914921,1.7181096508157951,0.15493104104381789,11.089512077375613,1.4105502003444127e-28,2.0669480959000336e-27
74186,Ccdc3,35.55997886646379,-3.3597630489909345,0.43109734647736675,-7.793513637800429,6.517104368366479e-15,4.264743032840645e-14
74189,Phactr3,4.663008058729301,1.8325272131732844,0.825218324129087,2.220657442510482,0.02637417196870552,0.04201862391272149
74190,Exoc3l4,201.95625071228412,-2.114147190289562,0.6357257216673448,-3.3255649696612846,0.000882395326337906,0.0018146125820023321
74192,Arpc5l,602.5567550644543,0.8285017387571154,0.12843903243709479,6.450544846348701,1.1144874621650835e-10,5.138330853001603e-10
74194,Rnd3,2791.2324236547543,-1.5816182230970532,0.22255811125098726,-7.1065404635529195,1.1898778476393079e-12,6.489400159817033e-12
74199,Vit,10.352063744687884,-2.8777559295149233,0.5552108589003859,-5.183176595671089,2.1813831571585914e-07,7.1550730209559e-07
74201,Cep97,72.56622094915386,-1.2019143809477344,0.18715468857472103,-6.4220372468407225,1.344625092147982e-10,6.146904018590883e-10
74202,Fblim1,3959.2664776409633,-2.723634311830353,0.2931221398514428,-9.29180686662126,1.516909862571508e-20,1.4344245688939077e-19
74206,Sipa1l3,1467.7950824444267,1.1487525392283473,0.08740556194749276,13.142785351788467,1.8720668903362933e-39,4.531073038159661e-38
74211,1700017B05Rik,1461.8720793973355,0.927087779176274,0.2433061488963597,3.810375460634916,0.0001387558984493613,0.00031935988656864447
74218,1700016H13Rik,8.685783909490803,-2.8674743756418697,0.7092118067339237,-4.04318476993103,5.273003407780383e-05,0.00012841482017169877
74229,Paqr8,52.74773883708624,-3.5290355025705016,0.4423472437409714,-7.977975566717954,1.4875283068485597e-15,1.0162178382493069e-14
74239,Iqce,205.53490784027363,-1.1068122229801993,0.22763436396705558,-4.86223698255147,1.1606654665614395e-06,3.4947529968797214e-06
74241,Chpf,1465.496467780831,-0.6107072738587643,0.15789339600986735,-3.8678455799417915,0.00010980115802764087,0.0002561484993454887
74243,Slx4ip,66.38675818189795,0.5058646348788864,0.17499905242007427,2.890670708688125,0.0038442068560077046,0.007126315798677419
74246,Gale,539.7115425206936,3.6176906194888048,0.3524766152119063,10.263632999635666,1.0276610078131839e-24,1.2500563726314424e-23
74251,Ankrd9,259.4977534941742,-1.0374695254170765,0.1404803946258066,-7.3851552608501185,1.5227559013775544e-13,8.939333789981339e-13
74253,Klrg2,69.23179250715145,1.5334181588600349,0.2537433814234648,6.043184851789134,1.5110136515491352e-09,6.25414737360046e-09
74256,Cyld,1756.200179546356,0.7232333550899973,0.1872666685599447,3.8620506289323333,0.00011243925688048173,0.00026194716204236456
74257,Tspan17,206.37328437093848,1.9096124321688257,0.2631154489395858,7.257697865575706,3.937337906073309e-13,2.2397682346826285e-12
74267,Iqcf1,3.632119018807828,-2.5053390466198127,0.9488136773296988,-2.640496344520173,0.008278468572139907,0.014523097078183373
74268,Aven,318.91769344241277,0.53168044736963,0.1776203983590186,2.9933524093047064,0.002759309312824237,0.005247406835041907
74270,Usp20,444.6938180834556,0.9257119242276375,0.12351102527306088,7.49497400884701,6.631150181744116e-14,4.004748622540224e-13
74277,Chic2,542.1418267519961,0.6150017509492477,0.1511343635643327,4.069238368066191,4.7167072295097423e-05,0.00011543231066730018
74288,Spem1,40.125272784718014,-5.80248526513602,0.5369321527123363,-10.806738311022187,3.1984078402652386e-27,4.374783169647887e-26
74309,Osbp2,38.52110435597937,-1.704077252811919,0.43409542310715055,-3.925582169502144,8.652022811714151e-05,0.00020469234944910214
